         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        583       2069        908          0       2155       6916        164          0          0       8220       1318          0          0        142         74         77       3051        566          0        367        340
         0          0          0        652     252580       7187          0       3232      22108        177          0          0      48360      25329          0          0       2336        287         20      12734       8264          0       9101        911
         0          0          0        405       4466      34037          0      43240      61802        731          0          0       1093        606          0          0        359        659       1115      32541        357          0       1364        233
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        370       2766      37215          0      62485      40918        312          0          0       5052        130          0          0        851        743       1911      21899        264          0       1364        730
         0          0          0        603       4490       7854          0      18263     253619        512          0          0       1201         45          0          0         78        183         85      18978        435          0        266         30
         0          0          0        196        235       1545          0       1769       7167       8365          0          0        914          9          0          0         57        336        389      12263        710          0        475        490
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       2044      21507        888          0      11705       2548        485          0          0     162019       3193          0          0        585        828         65       3047        553          0       2645       5105
         0          0          0        150      11664        563          0        796       1066        113          0          0      11266      22546          0          0      12807       2114         17       1491      11194          0       5049      18377
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0         76        837       1329          0        379        915         61          0          0       2031       1074          0          0      14750       1518       1460       1447       4172          0      13858       6023
         0          0          0        130        395       2300          0       1933       3577        228          0          0       1659        188          0          0       2793       2769       1835      13184       1655          0       1264       3685
         0          0          0         87         62       2644          0       2846       2137        240          0          0        154          6          0          0        785       1025      12275       5155        121          0       2646        107
         0          0          0       1556       8352      64968          0      28794      81572      11041          0          0       7064        652          0          0        612      21091       1931     300213      15456          0       4637       2676
         0          0          0        204       2232        560          0        322       1436        464          0          0       1210       1888          0          0       2782        619         73      11707      45296          0       3671       3751
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        471      32458       2170          0       3377      10536        409          0          0      23868      12187          0          0       8106       2112        680      19464      17071          0      51852      12964
         0          0          0        249        327        212          0         83         84        300          0          0       4839        613          0          0       3140       1154         88       2018       3375          0        544      54019
