0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,702,2374,1333,0,3429,8469,0,0,9417,1226,0,0,0,0
0,0,0,1993,2.7458e+05,9433,0,5971,20819,0,0,58787,21694,0,0,0,0
0,0,0,1816,5712,60060,0,54287,58397,0,0,1819,917,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,892,3650,29591,0,88193,43601,0,0,6957,139,0,0,0,0
0,0,0,981,6546,9825,0,27094,2.6072e+05,0,0,1445,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2602,24941,903,0,9095,2641,0,0,1.7354e+05,3498,0,0,0,0
0,0,0,153,14931,316,0,338,38,0,0,9731,21233,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
