         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        999        698        371          0       1973       5755        503          0          0      12354        171          0          0         27        294         20       2296       1201          0        256         32
         0          0          0       3736     327392       3123          0       3213       3476          3          0          0      37824       1984          0          0        456        755          0       4568       3954          0       2794          0
         0          0          0       1028       2907       6677          0      81789      47013         83          0          0        249          0          0          0        245        372        542      39124        131          0       2848          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       1696       2769      42416          0     103935       8385        502          0          0       6284          0          0          0        116        567       2841       4451         34          0        782       2232
         0          0          0        904        131       1355          0       3388     295563         17          0          0        273          8          0          0        106        130         79       4416        220          0         52          0
         0          0          0        177          0         82          0        554       5774      17879          0          0       1374          0          0          0          0         69        173       8715        107          0          8          8
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       1015       4353       1370          0      15158        667        385          0          0     188817        161          0          0        674        330        256       1814        650          0       1223        344
         0          0          0        591      14300       4031          0          0          0          0          0          0       2988      33279          0          0        856        225          0       2307      13476          0       5228      21932
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        411          0       1519          0        926          4          0          0          0       1342       1951          0          0      14462       1673        664        256       3362          0      22357       1003
         0          0          0       1456          0       3122          0        331       1140          2          0          0       2891        130          0          0       1486       9934        720      13606       1464          0        612        701
         0          0          0          2        147        390          0          0         68        514          0          0        148         15          0          0        506        239      26241        415          0          0       1585         20
         0          0          0       1879        833     142450          0       4531      22097       2867          0          0       3046        292          0          0        109      42503        172     311993      15823          0       1943         77
         0          0          0        248        571        846          0          4        314       1166          0          0        546       3318          0          0       1305        370          7      17945      45909          0       3625         41
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       6584      19436      19902          0       1389        334         42          0          0      36106       4952          0          0      13944       2624         57      14331       4219          0      61914      11891
         0          0          0          6          0          9          0          0          0         33          0          0       2327         10          0          0       1183        285          0       1397        456          0        146      65193
