0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1407,4936,1262,0,2071,8801,0,0,7701,772,0,0,0,0
0,0,0,614,2.728e+05,4040,0,1955,20219,0,0,79853,13796,0,0,0,0
0,0,0,1953,7932,52922,0,36434,80030,0,0,3286,451,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2753,2393,39694,0,67310,54298,0,0,6343,232,0,0,0,0
0,0,0,1562,4437,15279,0,15119,2.6724e+05,0,0,2973,35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2835,33616,2386,0,10919,8279,0,0,1.5253e+05,6656,0,0,0,0
0,0,0,122,17521,170,0,290,53,0,0,13336,15248,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
