0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,121,7255,1089,0,4379,6629,0,0,7274,203,0,0,0,0
0,0,0,1310,2.3905e+05,2972,0,3281,19516,0,0,1.2105e+05,6093,0,0,0,0
0,0,0,1525,5525,38511,0,41551,81517,0,0,14224,155,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2646,2941,37332,0,49422,74746,0,0,5902,34,0,0,0,0
0,0,0,1168,6215,22402,0,49966,2.1826e+05,0,0,8603,25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1778,69761,6851,0,5802,11847,0,0,1.1698e+05,4194,0,0,0,0
0,0,0,78,27659,100,0,207,141,0,0,15936,2619,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
