         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       3252        783       1423          0       1473       5901        847          0          0      10402        771          0          0        105         48         38       1392        178          0        308         29
         0          0          0       8383     314998      11110          0       1608        563          0          0          0      23791      21050          0          0       1012         25          0       4466       1481          0       4791          0
         0          0          0       3528       2659      14251          0      37280      83015        739          0          0        103        307          0          0        207       1898         92      38146          6          0        777          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       3235       1531      42193          0     110108       7171        396          0          0       3067          0          0          0       1748        385        319       5075         14          0        537       1231
         0          0          0        732          9       3502          0        948     299394         16          0          0         46          0          0          0          0         14          5       1895          9          0         72          0
         0          0          0       1691          0        314          0        772       3786      23982          0          0         17          0          0          0          0         11        373       3968          5          0          1          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       4892       3851        270          0      10770        187        124          0          0     194316        702          0          0         16         89          1       1037          2          0        445        515
         0          0          0        108       8294       1130          0          0          0          0          0          0       2543      19371          0          0      41676       1209          0         22        773          0        307      23780
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        397          1        764          0          1          0         20          0          0         47          0          0          0      25195       4024        642         18        702          0      17571        548
         0          0          0         70          0       2038          0        406        229        173          0          0        506          0          0          0       5796      18809         35       7147        639          0         29       1718
         0          0          0          2          0         79          0          7          0         53          0          0          0          0          0          0        357         26      29482          3          0          0        281          0
         0          0          0       4692        508     114703          0        320      24329      17624          0          0       4353        869          0          0        395      14276         12     359893       7743          0        740        158
         0          0          0        297        353        452          0          0          1        181          0          0         33        836          0          0       9218         47          9       2724      59853          0       1401        810
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       6979      29820       5219          0       2154       2288         91          0          0      13323      17315          0          0      14788       5547         15      25957       5009          0      59049      10171
         0          0          0          3          0          0          0          0          0          0          0          0        186          0          0          0        384       1663          0          2         35          0          1      68771
