0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1038,4637,1306,0,1865,9293,0,0,7802,1009,0,0,0,0
0,0,0,779,2.7572e+05,5369,0,1922,22019,0,0,71634,15839,0,0,0,0
0,0,0,1333,7173,59332,0,40091,70541,0,0,3747,791,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1452,2744,41642,0,74936,45434,0,0,6556,259,0,0,0,0
0,0,0,932,3728,12298,0,11425,2.7558e+05,0,0,2638,39,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996,29593,2645,0,8348,4963,0,0,1.6516e+05,4512,0,0,0,0
0,0,0,119,20017,230,0,275,71,0,0,11037,14991,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
