         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      13404        345       1133          0       3073        812        183          0          0       6056        711          0          0          0          0         43       1152         38          0          0          0
         0          0          0       1473     293971      46412          0       6481       1732         35          0          0      19985      19040          0          0       2113       1013         37         38        379          0        569          0
         0          0          0       4621       3299      99696          0      22825      34446       5916          0          0         26        838          0          0       4285        740       2784       3236         31          0        265          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      17665       1919      63327          0      57891       6104        119          0          0      13014         84          0          0       6198       3795       2502        669        389          0       3269         65
         0          0          0         50          0       3822          0          0     301427          0          0          0        111          0          0          0          0          0          0       1227          5          0          0          0
         0          0          0        316          0          3          0          0       1487      20035          0          0        556          0          0          0        128       2449       2528       7037        229          0         15        137
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      20301       4027        511          0      39041        132        157          0          0     140935        708          0          0       1015       1583        188        268        453          0       1184       6714
         0          0          0        105        895        109          0        642          0          0          0          0       1301      25247          0          0      37618       3023          0          0      26641          0         50       3582
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          6        133       1531          0        247          0        175          0          0        498        524          0          0      26905        863        835          0       1173          0      16797        243
         0          0          0        913          0        344          0         93          5        606          0          0       2313        112          0          0       1411       2611      10916      10987       5457          0        194       1633
         0          0          0        454          0         38          0         94          0        104          0          0       1195          0          0          0        173        158      27468         64          0          0        184        358
         0          0          0       8516          0       1222          0        226      16034      23002          0          0       3196         29          0          0          0      30212       4061     453706       9489          0        922          0
         0          0          0       3805        224        502          0         27        503         60          0          0        128        835          0          0        300       4339          0      10372      47809          0       1613       5698
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       2687        130        352          0         77         21        122          0          0      52077       7770          0          0      11115       2601         78       9437      44426          0      34534      32298
         0          0          0        559          0          0          0          0          0        315          0          0       2139          0          0          0        165        502          0          0       4944          0          0      62421
