0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,576,3875,1718,0,2225,9045,0,0,8587,924,0,0,0,0
0,0,0,794,2.4577e+05,7691,0,3236,29804,0,0,95346,10637,0,0,0,0
0,0,0,1402,7670,44337,0,39225,78134,0,0,11297,943,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1263,2573,45217,0,64728,50779,0,0,8350,113,0,0,0,0
0,0,0,676,4612,10760,0,9291,2.7834e+05,0,0,2946,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2881,32789,5698,0,9394,6037,0,0,1.5713e+05,3289,0,0,0,0
0,0,0,90,19384,443,0,251,172,0,0,16914,9486,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
