         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      12283        656       1289          0       2713       1959         49          0          0       5405        747          0          0          0        212          0        885        613          0        127         12
         0          0          0       2265     317761      17593          0       1631       2056         40          0          0      28567      14924          0          0       1261       3472          0       1373       1424          0        891         20
         0          0          0        866       2567     119845          0      24163      14619       1243          0          0         83        813          0          0       1147        759         26      16202          9          0        666          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      11102       2114      51439          0      90252       6004        600          0          0       5890          0          0          0       1816       1132        365       2046       1067          0       2072       1111
         0          0          0        262        324       2983          0        758     300860          0          0          0        102          0          0          0          1          0         11       1241         99          0          1          0
         0          0          0        611         94        703          0        129       1816      22225          0          0        510          0          0          0         15        209         83       7216        188          0        886        235
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0      10783       1351       1356          0      13992        939       1310          0          0     181123       1084          0          0        527       1213          6        719        558          0        788       1468
         0          0          0         49       3786         18          0        194          0          6          0          0        481      37267          0          0      18019        581          0         55      13899          0       7185      17673
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0        159       2922          0         16        192        178          0          0       2087        145          0          0      25490        759       1621        257        399          0      15328        377
         0          0          0         32        154       1353          0         76        109        166          0          0       4190        308          0          0       2724       6015       7823      11323       2031          0         69       1222
         0          0          0          0          0         43          0          2          0          0          0          0         97          0          0          0        153        202      29511          2          0          0        280          0
         0          0          0       9377        427       7391          0        222      13819       2495          0          0       3954         85          0          0        221       7954          3     492686      11654          0        250         77
         0          0          0       1380        604        638          0        408        114        111          0          0       1872        204          0          0        514       1555          1       7773      59921          0        991        129
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       4007       5726        691          0         10         33         47          0          0      13737       2854          0          0       5300      18497         88      26979      29565          0      59189      31002
         0          0          0          0          0         60          0          0          0          1          0          0        862         50          0          0        276        183          0        215        616          0          0      68782
