         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        125       2279       1488          0       3283       5943         42          0          0       8431       1276          0          0        119        148         91       2408        456          0        719        142
         0          0          0        853     258440       3127          0       3802      20005        131          0          0      41449      19259          0          0       1707        305         27      16273       8410          0      18915        575
         0          0          0       1035       4344      13825          0      40564      76044        701          0          0        907        205          0          0        256        682       1644      39803        565          0       2370         63
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        776       3329      33755          0      56597      49349       1921          0          0       4599         22          0          0        381        487       2417      20166        489          0       1691       1031
         0          0          0        580       5329      11273          0      31167     237967        336          0          0       1102         24          0          0         61        175        142      17520        413          0        533         20
         0          0          0        251        640       4917          0       8953       7796        637          0          0       1409          1          0          0        168        880        932       5975        574          0       1228        559
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        811      23064        516          0       5917       2312        186          0          0     164967       4317          0          0        820        759        115       3001        698          0       3103       6631
         0          0          0        238      13333        590          0        639       1299         58          0          0      11273      16380          0          0      13027       1118         44       2173      12937          0       7850      18254
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        167       2288       1054          0        541        974        202          0          0       2305        862          0          0       7196       1093       1375       2095       7852          0      15971       5955
         0          0          0        297        617       3041          0       2996       3896        416          0          0       1642        108          0          0       1665       1688       1315      11799       2515          0       1342       4258
         0          0          0        179         54       3834          0       4319       2387        297          0          0        161          3          0          0        730        778      10201       3471        403          0       3203        270
         0          0          0       1999       8309     111127          0      56430      73032       5780          0          0       5857       1002          0          0       1065      13566       1513     246961      14579          0       6172       3223
         0          0          0        183       2119        901          0        308       1655        113          0          0       1003       1689          0          0       6974        735        165      11289      36962          0       7360       4759
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        631      37550       2310          0       2707      13609        356          0          0      19746      15844          0          0      10487       1412        764      19247      18757          0      43959      10346
         0          0          0        204        303        232          0         98        244        399          0          0       6641        683          0          0       4853       1597        202       1907       4636          0       1060      47986
