         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0       4502        430          0       1701       7793          1          0          0       9110         19          0          0          0          0          0       2778         45          0        458        113
         0          0          0          0     286341       1829          0       3561      16609          1          0          0      65962        252          0          0         22          2          0      10599        277          0       7756         67
         0          0          0          0       8360      29124          0      26684      79946         28          0          0       2953         13          0          0         20         14          0      33195          6          0       2630         35
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0       5379      18872          0      34004      84545         36          0          0      11501        338          0          0         47          9         58      17509         11          0       4374        327
         0          0          0          0      13388       2682          0      10295     245035         15          0          0       7333         36          0          0          0          0          0      26661         34          0       1163          0
         0          0          0          0        529       1590          0       1334      13078       1062          0          0       2055         12          0          0          0          1          0      13064        196          0       1926         73
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0      25666        917          0       2976       3326        212          0          0     177145          6          0          0          3          6          0       4972         24          0       1608        356
         0          0          0          0      42827        322          0       1003        265         21          0          0      21074       1706          0          0         64          3          0       4931        542          0      17735       8720
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0      11820       1049          0        762       1092         10          0          0       6191        597          0          0        238          8          1       3276        507          0      19463       4916
         0          0          0          0       2917       1121          0       2754       3550          6          0          0       3091        292          0          0         68         84          0      18029        324          0       2911       2448
         0          0          0          0       1023       1040          0       4135       8201        166          0          0       1486         27          0          0         16        194         80       7027          9          0       6865         21
         0          0          0          0      22392      64340          0      60320     111665        594          0          0      15504         42          0          0          0        390          0     261609       3852          0       8632       1275
         0          0          0          0      25365        436          0       1027       2001         79          0          0       3440        347          0          0          1          2          0      14971       9140          0      17327       2079
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0      59766       2253          0       5589       9271         53          0          0      35902        275          0          0        784        159         11      18484        663          0      58931       5584
         0          0          0          0       4232        892          0       1012         33        229          0          0      17429        247          0          0         27          4          0       8348       1402          0       4370      32820
