0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,204,5974,1366,0,4593,5779,0,0,8875,159,0,0,0,0
0,0,0,1100,2.5535e+05,4113,0,5391,30136,0,0,93786,3405,0,0,0,0
0,0,0,1869,11362,52923,0,43346,66563,0,0,6883,62,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2773,5471,47150,0,54701,53925,0,0,8941,62,0,0,0,0
0,0,0,797,13626,14028,0,30585,2.4132e+05,0,0,6249,42,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,906,30883,2136,0,3100,9044,0,0,1.6954e+05,1608,0,0,0,0
0,0,0,105,25802,69,0,284,451,0,0,19132,897,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
