0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,952,5213,1710,0,1939,8906,0,0,7789,441,0,0,0,0
0,0,0,485,2.9164e+05,2467,0,2454,19350,0,0,66207,10675,0,0,0,0
0,0,0,1688,9080,44594,0,35374,88697,0,0,3141,434,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2023,2657,40926,0,64221,56419,0,0,6681,96,0,0,0,0
0,0,0,1283,5316,16407,0,15851,2.6569e+05,0,0,2061,39,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2868,26944,1452,0,9008,5824,0,0,1.6557e+05,5554,0,0,0,0
0,0,0,38,23091,154,0,518,36,0,0,13932,8971,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
