0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,990,4257,1349,0,1940,9267,0,0,8224,923,0,0,0,0
0,0,0,708,2.7608e+05,5548,0,2041,22509,0,0,71526,14868,0,0,0,0
0,0,0,1130,6997,57600,0,41269,71228,0,0,3913,871,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1003,2700,41500,0,74710,46213,0,0,6641,256,0,0,0,0
0,0,0,772,3691,10841,0,11050,2.7754e+05,0,0,2722,28,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2125,31052,2508,0,7426,5232,0,0,1.6502e+05,3853,0,0,0,0
0,0,0,91,21376,231,0,205,64,0,0,11057,13716,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
