         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        861       6904       1327          0       1630       8814          0          0       7243        171          0          0          0          0
         0          0          0        649     261526       3934          0       3232      20555          0          0      98254       5128          0          0          0          0
         0          0          0       1597       6507      28815          0      37587      94754          0          0      13461        287          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       3754       3174      32397          0      47927      80134          0          0       5605         32          0          0          0          0
         0          0          0       1835       3876      20953          0      35274     238695          0          0       6006          3          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       2117      75760       6270          0       5010      15056          0          0     107266       5738          0          0          0          0
         0          0          0         22      31762        146          0        178         53          0          0      11638       2941          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
