0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,357,6198,1415,0,3003,7699,0,0,7990,288,0,0,0,0
0,0,0,778,2.4937e+05,1806,0,1605,18064,0,0,1.1479e+05,6866,0,0,0,0
0,0,0,1498,4932,38611,0,40201,89194,0,0,8340,232,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2070,2663,35182,0,51557,75335,0,0,6191,25,0,0,0,0
0,0,0,1321,5163,21334,0,41831,2.2838e+05,0,0,8571,39,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1799,68013,4316,0,3892,14366,0,0,1.2034e+05,4487,0,0,0,0
0,0,0,30,26385,102,0,138,60,0,0,16238,3787,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
