         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       3328       1190       1512          0       1128       6797        442          0          0      12408         14          0          0          0          0          0        101          0          0         30          0
         0          0          0       1759     353634       3937          0        244        121          0          0          0      21443       9967          0          0        597          0          0        326        471          0        779          0
         0          0          0         64       3993       1089          0      32997     100435          0          0          0          1          0          0          0          0        180          0      44039          0          0        210          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        135       1066      42468          0     120759       3666          0          0          0       3340          0          0          0       2376          0          0       1590          0          0          0       1610
         0          0          0          0          0          0          0          0     306642          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0       3754      29831          0          0          0          0          0          0          0          0         84       1251          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        730        659          0          0       4739          0          0          0          0     210755        334          0          0          0          0          0          0          0          0          0          0
         0          0          0          0       3205          0          0          0          0          0          0          0        743      19385          0          0      50944        353          0          0          0          0          0      24583
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0        121          0          0          0          0          0          0          0          0          0          0      29058       2523          0          0         83          0      18145          0
         0          0          0          0          0       1062          0          0          0          0          0          0         62          0          0          0       5347      24990          0       5232          0          0          0        902
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0        307          0      29983          0          0          0          0          0
         0          0          0       1797        364      92064          0          0      16583       1115          0          0       1804        661          0          0         48        377          0     427137       8665          0          0          0
         0          0          0         26          0          0          0          0          0         56          0          0          0         69          0          0       7820          0          5       1372      65713          0        946        208
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       4635      32621        883          0        762       4055          0          0          0      11181      21039          0          0      11253       1975          0      26156       2269          0      69367      11529
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0        183          0          0          0          0          0      70862
