         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0        956       6629       1424          0       1756       8589          0          0       7363        233          0          0          0          0
         0          0          0        875     253008       4508          0       3499      20249          0          0     104462       6677          0          0          0          0
         0          0          0       1905       6458      30502          0      37518      92230          0          0      14075        320          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       4308       3115      34184          0      47639      77847          0          0       5868         62          0          0          0          0
         0          0          0       2339       3996      23633          0      36438     233841          0          0       6386          9          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0       2385      73807       6508          0       5122      14803          0          0     108139       6453          0          0          0          0
         0          0          0         33      30638        155          0        244         50          0          0      12206       3414          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0
